"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
27124,450000,1,1,4,31,1,4,4,4,-4,-4,153246,151659,10199,0,0,0,4009,2000,0,0,0,0,1
27123,150000,1,1,4,31,4,4,4,4,4,3,57504,58590,64813,63048,120660,122764,2500,7628,0,61923,4500,3900,1
27124,170000,1,1,1,41,0,0,0,0,0,0,70317,56744,49176,41969,37409,36214,2579,5019,10041,5014,5024,5014,0
27125,270000,1,1,1,40,0,0,0,0,0,0,3686,4699,5718,6727,6861,7005,1084,1103,1114,246,255,651,0
27126,5e+05,1,1,4,38,-4,-4,-4,-4,-4,-4,0,0,0,8086,0,0,0,0,8086,0,0,0,0
27127,3e+05,1,1,1,35,-1,-1,-1,-1,-4,-4,1246,1217,338,0,0,0,1217,338,0,0,0,0,0
27128,150000,1,1,1,35,-1,-1,-1,-1,-1,-1,18786,6879,16643,4869,9157,9624,6879,16701,4883,9199,9654,443,0
27129,360000,1,1,4,34,0,0,0,0,0,0,350178,359050,366591,331833,288709,290583,15000,15504,13801,9854,10224,10010,0
27130,110000,1,4,1,44,0,0,0,0,4,4,70265,74104,77901,84594,82350,87186,5000,5000,8000,0,7000,0,1
27131,360000,1,1,1,38,0,0,0,-1,0,0,47026,88355,54913,25407,22179,337,48564,10074,25821,609,1,10425,0
27134,220000,1,1,4,37,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,1
27133,230000,1,1,4,45,0,0,0,0,0,0,92129,92690,93596,79320,64268,65193,3510,3998,2431,1697,1971,2046,0
27134,5e+05,1,3,1,47,-1,-1,-1,-1,-1,0,1665,1665,1665,1665,8805,8764,1666,1666,1666,8806,1625,2808,0
27135,210000,1,4,1,43,0,0,0,0,0,0,48540,38410,40291,31869,32186,25554,4000,5013,4000,5000,5000,5000,0
27136,5e+05,1,4,1,47,-1,-1,-1,-1,-1,-1,18463,17849,12818,5674,11416,36000,18011,12818,5674,11416,36018,14537,0
27137,30000,1,3,1,33,3,4,4,0,0,4,19934,20708,20089,22717,26073,25583,1400,0,3000,5000,0,800,1
27138,490000,1,3,1,45,0,0,4,0,0,0,56294,57088,55597,55040,51938,60606,8000,0,5000,3000,10000,3000,0
27139,240000,1,4,1,48,0,0,0,0,0,0,236767,236769,238769,235603,233374,230897,8624,8924,8519,8499,8418,8420,0
27140,2e+05,1,1,1,46,4,4,4,4,4,4,64158,65506,66874,65199,79104,80694,3000,3000,0,15000,3000,3000,1
27141,490000,1,4,4,44,0,0,0,0,0,0,455520,464727,477884,488808,427064,436174,16100,20000,19000,16000,16000,15000,0
27144,240000,1,4,1,47,0,0,0,0,-1,-1,205495,236484,243567,44351,193283,21684,34700,11005,8006,202000,8505,377000,0
27143,160000,1,1,4,29,-1,-1,-4,-1,0,0,4908,0,0,3166,3166,0,0,0,3166,0,0,4493,0
27144,60000,1,4,4,30,-1,-1,4,-1,-1,-1,921,1498,749,749,58854,6295,1498,0,749,58854,6295,0,0
27145,160000,1,5,4,40,0,0,0,0,0,0,152240,152159,154523,156121,118248,119911,7650,6300,4800,3800,4600,4300,0
27146,4e+05,1,3,1,44,0,0,0,0,0,0,95014,97074,98274,84698,58614,55610,5000,3534,4005,1484,1454,3000,1
27147,320000,1,4,1,33,0,0,0,0,0,0,254065,136709,81130,103543,105623,107549,68000,12000,25000,3208,4031,94390,0
27148,340000,1,1,4,38,-1,-1,-4,-4,-4,-4,9054,1868,1135,0,0,0,1868,1144,0,0,0,0,0
27149,240000,1,3,1,45,0,0,0,0,0,0,135367,135091,133047,132264,130374,133170,6300,4800,4737,4667,4900,4849,0
27150,1e+05,1,1,4,30,4,4,4,0,0,4,33217,34374,33543,34260,36580,37347,2000,0,1580,2900,1500,1600,1
27151,50000,1,1,1,46,0,0,0,0,4,4,13176,15945,17180,18811,18380,19086,3000,1500,2000,0,2000,0,0
27154,2e+05,1,1,1,36,1,-4,-4,-1,0,-1,-95,-95,-95,5,1005,21,0,0,100,1000,500,0,0
27153,280000,1,3,1,44,0,0,0,0,0,0,38244,41083,55444,57115,54076,58155,4000,15000,3026,3000,8043,2000,0
27154,360000,1,4,1,37,-4,-4,-4,-4,-4,-4,346,9138,-1,377,2899,376,9184,0,378,2914,377,3208,0
27155,20000,1,4,1,43,4,4,4,4,4,3,14301,17069,17818,20251,19657,19074,3000,1300,3000,0,0,0,1
27156,160000,1,0,1,47,-1,-1,-1,-1,0,-1,386,907,3707,6987,3853,4613,907,3707,6991,77,4613,4099,0
27157,30000,1,4,4,29,7,6,5,4,3,4,33666,32875,32101,31071,30136,28496,0,0,0,0,0,1644,1
27158,90000,1,1,4,29,4,4,4,4,4,4,11514,12524,13523,13704,13884,14015,1500,1500,700,700,500,0,1
27159,20000,1,4,1,43,0,0,0,0,0,0,12721,14104,14870,16116,16436,16781,1600,1300,1500,588,610,611,1
27160,1e+05,1,3,4,30,0,0,0,0,4,4,37709,39588,42455,45173,46134,45263,2500,3500,3420,2000,0,6000,1
27161,20000,1,3,1,40,3,4,4,4,4,4,300,300,300,300,300,300,0,0,0,0,0,0,1
27164,3e+05,1,3,1,40,0,0,0,0,0,0,39883,42349,44095,46504,47578,48959,3000,2600,3000,2000,2000,2000,0
27163,70000,1,4,4,31,0,0,0,0,0,0,67958,66157,67569,67127,66483,65251,2500,2486,2700,2700,2500,3000,0
27164,10000,1,1,1,44,4,3,4,4,4,0,6744,6494,6247,7975,7701,7787,0,0,2000,0,359,331,0
27165,50000,1,4,4,44,0,0,0,0,0,0,7217,8291,9649,10975,11294,11610,1200,1500,1500,500,500,500,0
27166,280000,1,4,1,40,1,4,0,0,0,0,238094,228523,191098,160149,154421,156024,0,8000,6000,5000,10000,5000,0
27167,10000,1,3,4,44,1,4,0,0,0,0,7816,7544,8561,9571,9761,10106,0,1149,1159,349,504,200,0
27168,10000,1,4,1,29,0,0,0,0,0,0,8275,8409,8600,9470,6690,9690,2800,2000,1500,900,3000,0,1
27169,20000,1,1,4,29,0,0,0,4,0,0,13835,14897,17514,16926,17368,17959,1600,3170,0,1000,1000,3000,0
27170,2e+05,1,1,4,30,0,0,0,0,0,-1,70185,71417,73534,74785,79985,3065,3000,3000,2000,5400,3080,998,0
27171,140000,1,4,1,34,0,0,0,0,0,0,70649,72069,74140,76421,82223,84296,3100,3140,3421,7000,3296,3283,0
27174,1e+05,1,1,4,34,0,0,0,0,0,0,83845,87580,84140,86400,87275,89084,4500,3300,3881,2500,2519,2700,0
27173,170000,1,1,4,33,-1,-1,-1,-1,-1,-1,2371,316,316,316,316,316,316,316,316,316,316,1316,0
27174,160000,1,3,1,33,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0
27175,190000,1,4,4,38,0,0,0,0,-1,-1,3816,4575,5029,6494,678,11928,1100,1300,2000,678,11514,0,0
27176,180000,1,4,4,36,0,0,0,0,0,0,134496,136613,133557,129909,133043,133835,6600,6600,6000,6000,6000,5000,0
27177,5e+05,1,1,1,36,1,-4,-4,-4,-4,-4,-44,-44,-44,-44,-44,-44,0,0,0,0,0,0,0
27178,340000,1,1,1,44,-4,-4,-4,-4,-4,-4,6888,2913,340,2823,13045,14006,2913,340,2823,13064,14016,4513,0
27179,120000,1,3,1,44,4,4,-4,-4,-4,-4,61650,0,0,0,0,0,0,0,0,0,0,0,1
27180,180000,1,1,1,38,0,0,0,0,0,0,21336,22376,23414,25013,25899,26680,1400,1400,2000,1300,1200,1000,0
27181,2e+05,1,3,1,48,-4,-4,-4,-4,-4,-4,2774,3831,8640,433,14398,3475,4127,8683,436,14595,3516,7651,0
27184,230000,1,1,1,45,0,0,0,0,0,0,24901,26071,27937,28774,29204,29683,1500,2200,2000,1100,1000,980,0
27183,120000,1,1,4,27,0,0,0,0,0,0,45375,52437,50473,45087,35424,31760,12000,5024,5000,5000,4000,5000,0
27184,150000,1,1,4,46,0,0,0,0,0,0,69627,49084,50170,46725,100503,54798,5000,3000,3000,5000,10000,5000,0
27185,80000,1,4,4,27,1,4,-1,-1,-1,-1,3751,834,2696,1457,990,3356,4,2704,1461,993,3366,5014,1
27186,90000,1,4,4,27,0,0,4,0,0,0,49271,51425,47756,45977,43936,37144,3011,1207,1619,1576,1600,2000,0
27187,2e+05,1,1,4,28,-1,-1,-1,-1,-1,-1,5838,2256,9554,4215,3400,3286,2256,9588,5135,3487,3295,7791,0
27188,240000,1,3,4,28,0,0,-1,-1,-4,-4,22334,13844,1425,10591,1793,1509,3851,1467,10594,1804,1516,1193,0
27189,120000,1,1,4,28,0,0,0,0,0,0,120944,118576,118240,116144,115087,117647,4585,5923,4533,4200,4433,4241,0
27190,120000,1,4,4,29,1,-1,-1,-1,0,-1,0,326,326,654,326,326,654,326,654,0,326,326,1
27191,230000,1,1,1,29,4,0,0,0,0,0,306836,295324,303084,307038,116506,19085,9064,10978,10361,2507,490,308,0
27194,230000,1,1,4,34,-1,-1,-1,-1,-1,-1,476,476,476,476,476,4145,476,476,476,476,4145,476,0
27193,250000,1,1,4,34,3,4,4,4,4,4,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1
27194,330000,1,1,4,34,0,0,-4,-4,-4,-4,16354,0,0,0,0,0,0,0,0,0,0,0,1
27195,470000,1,4,1,34,0,0,0,0,0,0,176838,181224,143173,145293,148871,152309,9000,7000,6000,6000,6000,6000,0
27196,310000,1,1,1,33,4,4,-4,-4,-4,-4,2500,0,0,0,0,0,0,0,0,0,0,0,1
27197,20000,1,3,1,48,-1,0,-1,-1,4,0,1524,1261,1261,2126,1573,1170,1000,1261,2126,0,0,150,1
27198,150000,1,3,4,45,-1,-1,-1,-1,-1,0,6129,6051,5901,671,37084,34725,6051,5901,671,37084,5000,5000,0
27199,30000,1,4,1,35,1,-1,-1,4,0,0,0,26234,29093,28319,29064,28658,26234,3300,0,1200,1100,1500,1
27200,330000,1,1,1,37,-1,-1,-1,-1,-1,-1,694,0,2023,-24,2870,860,0,2023,0,2894,1059,1727,0
27201,180000,1,1,1,44,-1,-1,-1,-4,-4,-4,1568,1550,-18,-18,-18,-18,1550,0,0,0,0,0,0
27204,360000,1,4,1,38,-4,-4,-4,-4,-4,-4,1288,2508,2500,0,0,0,2520,2500,0,0,0,0,0
27203,150000,1,4,1,43,0,0,0,0,0,0,122084,126044,128706,131333,133974,136907,5000,3700,3719,3756,4031,3914,0
27204,280000,1,3,3,44,1,-4,-1,0,0,0,-191,-191,5614,6917,10247,11824,0,6100,4000,3500,2500,2000,0
27205,130000,1,3,1,39,0,-1,-1,-1,-1,-1,51790,390,390,390,390,390,390,390,390,390,390,390,0
27206,240000,1,4,1,47,0,0,4,4,0,0,125055,133825,136234,132569,135007,34036,12400,6000,0,5806,2198,1207,0
27207,90000,1,4,1,41,0,0,-1,0,0,0,3014,-1750,76674,77974,80064,81747,1757,79786,2836,3657,2974,6228,0
27208,190000,1,4,1,41,0,0,0,4,0,0,66506,67540,116043,107533,89331,91477,3000,50030,130,5000,4000,5000,0
27209,20000,1,1,1,41,0,0,0,0,0,0,19796,18510,16077,16389,11286,12833,1507,4011,5066,1003,7000,3000,0
27210,50000,1,4,1,40,0,0,4,4,4,4,42511,46526,46831,50799,50540,48700,5000,2175,5520,2000,304,2000,1
27211,160000,1,1,4,27,-1,-1,-1,-1,-1,-4,1111,1111,0,6795,0,0,1111,0,6795,0,0,0,0
27214,60000,1,3,4,31,4,4,4,4,0,0,31649,30841,34336,33489,35615,38027,0,4000,0,3000,3000,2000,1
27213,150000,1,1,4,27,0,0,0,0,0,0,56918,58368,59830,60134,26607,0,3000,3000,2000,0,0,0,0
27214,1e+05,1,1,4,27,4,0,0,4,4,4,34694,36014,39321,39145,39494,39896,1900,4200,900,1400,900,6440,1
27215,60000,1,4,1,35,4,4,4,4,4,4,20195,21267,21334,21680,23011,23498,1700,700,1000,2000,1000,0,0
27216,220000,1,1,1,37,-1,-1,-1,0,-1,-1,8821,17039,7113,9574,1727,4201,20059,7540,9571,1739,4918,0,0
27217,130000,1,1,4,49,4,4,4,4,4,4,68739,70024,68345,72487,73591,75161,3000,0,5900,2900,2900,2900,1
27218,10000,1,3,4,44,1,4,4,4,0,0,8090,6339,8623,5885,4417,5190,0,2586,0,1000,1000,345,1
27219,2e+05,1,3,4,31,0,0,0,-4,-1,0,6494,6069,-204,1201,1200,0,1050,0,1304,100,0,0,0
27220,150000,1,3,1,44,0,0,0,0,0,0,148826,148568,151864,147485,106607,98109,6000,6014,5014,5000,4000,4000,0
27221,1e+05,1,1,4,34,0,0,0,0,0,0,26650,26127,26608,24689,25699,26809,2000,2000,2000,1700,1500,1500,0
27224,3e+05,1,4,4,36,4,4,4,4,4,4,285177,291284,293497,293046,291883,297169,13003,9003,8114,4403,8838,604,1
27223,160000,1,1,4,30,1,-1,-1,-1,0,-1,0,650,0,650,325,325,650,0,650,0,325,325,1
27224,5e+05,1,1,4,31,0,0,-1,-1,-1,-1,30056,18415,1697,-107,2693,5393,6000,1697,0,2800,5400,8300,0
27225,80000,1,3,4,34,0,0,0,0,0,4,72463,77864,78520,69750,48707,47418,7000,3000,3000,3600,0,2000,1
27226,90000,1,4,1,31,0,0,4,0,0,0,77107,93894,91508,86167,49479,50704,20000,0,3754,1726,2003,2000,0
27227,320000,1,1,1,33,-4,-4,-4,-4,-4,-4,1877,4094,4664,3878,22483,4097,4114,4687,3985,22595,4117,5838,0
27228,390000,1,1,1,35,-1,-1,0,0,0,0,14673,83728,67894,65246,68949,52724,83728,2637,2576,5000,2724,2000,0
27229,30000,1,4,1,40,1,4,3,4,4,3,14557,14039,13528,13810,14488,13971,0,0,800,1200,0,0,1
27230,170000,1,4,1,34,1,-4,-1,-1,0,0,-8,-8,2698,6951,12753,12023,0,2706,6954,7004,241,13074,0
27231,2e+05,1,1,4,36,4,4,4,0,0,0,89084,91055,89064,90019,92850,98666,4000,0,3000,4000,7000,4000,1
27234,380000,1,5,1,48,-1,-1,-1,-1,0,-1,17670,10179,11824,23991,13944,20964,10233,13826,24071,4065,21061,28484,0
27233,260000,1,1,1,43,-1,-1,-4,-4,-1,-1,1350,0,0,0,760,0,0,0,0,760,0,935,0
27234,360000,1,1,1,34,-1,-1,-1,-1,-1,-1,7464,2708,5564,3906,8413,3079,2721,5588,3924,8454,3093,4095,0
27235,240000,1,1,1,35,-1,-1,-1,0,-1,-1,2024,2007,21790,17104,13367,22659,2017,21817,1120,13434,22774,22820,0
27236,1e+05,1,1,4,31,1,4,4,0,0,4,20505,22553,21904,23531,24636,25594,2700,0,2000,1500,1500,0,0
27237,90000,1,4,1,39,0,0,0,0,0,0,88081,83960,84963,56089,57355,58394,3244,2600,2037,2200,2110,7000,1
27238,290000,1,4,4,38,-1,-1,-1,-1,-1,-1,72607,1995,2791,4644,2936,2245,2003,2803,4680,2956,2254,1811,0
27239,80000,1,3,4,44,0,0,4,0,0,0,11204,17587,17405,20207,23308,26406,6924,441,3450,3541,3545,3649,0
27240,240000,1,1,1,39,-1,-1,-1,-1,-1,-1,14719,3194,4389,10179,5413,1899,3194,4397,10179,5413,1899,21986,0
27241,30000,1,1,4,29,0,0,0,0,0,-1,17960,18968,19958,21448,15567,24,1610,1600,2050,341,24,5000,0
27244,30000,1,4,1,44,4,0,0,0,0,0,29494,29329,30720,29204,28219,28501,1488,1879,1624,900,900,900,0
27243,50000,1,4,4,33,0,0,0,0,0,0,18844,20039,21076,20578,19046,18998,1500,1371,2000,2000,1000,1000,1
27244,180000,1,3,1,37,-1,-1,-1,0,-1,-1,1170,420,2745,3053,1014,1314,420,2745,1000,1394,1314,1110,1
27245,310000,1,4,1,34,0,0,0,0,0,4,11416,15864,18599,21277,25896,25354,5000,3000,3000,5000,0,1000,0
27246,80000,1,1,4,35,0,0,0,0,0,0,52134,52568,54108,55310,48198,43536,3000,3000,3000,2000,2000,2000,0
27247,50000,1,4,1,44,1,4,0,0,-1,4,49559,48019,45368,-500,7907,7258,0,2200,0,8407,0,1000,0
27248,390000,1,3,4,35,0,0,0,0,0,0,55213,59124,72930,76543,78143,77763,10000,20000,10000,8000,6000,5000,0
27249,440000,1,1,4,39,0,0,0,0,0,0,120448,115977,104887,86807,71641,12420,3939,3506,3589,3061,1031,1044,0
27250,50000,1,4,4,30,1,-1,-1,-1,0,0,0,676,-104,9734,9927,9339,676,0,10500,337,333,407,0
27251,210000,1,1,1,33,0,0,0,0,0,0,154714,150011,139854,138054,136674,136196,4830,4700,4515,4426,4436,4765,0
27254,230000,1,3,4,34,0,0,0,0,0,0,137124,138268,127797,130490,110153,112253,6700,6500,6513,4601,5000,5000,0
27253,50000,1,4,1,43,0,0,0,0,0,0,27681,28287,28924,29521,29876,30201,1458,1485,1474,1217,1347,558,0
27254,1e+05,1,3,4,48,-1,-1,4,4,-1,-1,390,780,390,0,780,0,780,0,0,780,0,0,1
27255,80000,1,1,1,46,4,4,4,4,4,4,40509,40551,42594,43296,43894,43060,1000,3000,1700,1600,0,3500,0
27256,250000,1,3,1,28,0,0,0,0,0,0,249827,191305,90497,92278,93354,95309,8500,3899,3913,3186,3301,3525,0
27257,150000,1,3,1,45,-4,-4,-4,-4,-4,-4,389,349,8364,884,1594,1385,350,8403,886,1604,1391,1156,0
27258,140000,1,3,1,44,0,0,0,0,0,0,137954,141168,143215,61586,70626,72723,7000,6110,5000,10014,5011,5005,0
27259,530000,1,1,1,35,0,0,0,0,0,0,339914,335081,333120,304353,282876,288945,12188,12639,11123,9600,10028,16947,0
27260,20000,1,1,4,30,4,4,4,4,0,0,16855,17274,19820,19104,19646,20527,1000,2834,0,658,1151,0,1
27261,130000,1,1,1,29,0,0,0,0,0,0,71051,67664,66258,62697,48210,46255,3000,3000,6000,2000,2000,2000,0
27264,20000,1,3,4,34,1,4,3,4,4,4,15526,14996,14474,13944,15073,14694,0,0,0,1363,0,2000,0
27263,50000,1,4,1,38,3,4,3,4,4,4,33759,36388,35527,36247,35367,37537,3500,0,1600,0,2900,0,1
27264,470000,1,3,4,37,4,4,0,0,0,0,519901,499024,494290,470617,398523,389927,0,20600,19000,14000,13600,13600,1
27265,310000,1,4,4,41,0,0,0,0,0,0,369398,342174,298536,168389,151755,73083,10250,9278,7000,7000,5000,188000,0
27266,180000,1,4,1,49,-4,-4,-4,-4,-4,-4,0,0,0,0,45,0,0,0,0,45,0,2380,0
27267,310000,1,1,1,45,-4,-4,-4,-4,-4,-4,8964,1168,6495,-16,-16,-16,1174,6527,0,0,0,0,0
27268,160000,1,1,1,44,4,4,0,0,4,4,14137,13613,14634,16534,15969,17701,0,1247,2145,0,2000,0,1
27269,5e+05,1,4,4,34,0,0,0,4,0,0,126599,132527,138945,142235,144959,148697,8000,8500,7000,7000,6000,15000,0
27270,380000,1,4,1,37,0,0,0,0,0,0,288908,288614,245375,249931,209711,185920,12036,11483,9578,6884,6549,6520,0
27271,250000,1,0,1,35,-4,-4,-4,-4,-4,-4,22839,7745,12035,33604,0,1190,7783,12046,33718,0,1190,590,0
27274,5e+05,1,1,4,39,-1,-1,-1,-1,-1,0,22204,83528,-24704,23804,92715,6655,83643,474,113935,108041,33,3984,0
27273,210000,1,1,4,33,-1,-1,-1,-1,-1,-1,10635,9921,2570,14724,11220,14800,10046,2570,14724,11220,14800,7250,0
27274,250000,1,1,1,46,-4,-4,-4,-4,-4,-4,0,0,500,0,0,0,0,500,0,0,0,0,1
27275,60000,1,1,4,28,0,0,0,4,0,0,59114,59350,62130,56391,39083,39124,2800,4905,10,1600,1600,1600,0
27276,2e+05,1,4,1,44,-1,-1,-1,-1,-1,-1,4735,3668,21604,3760,2925,16751,3679,21666,4971,2933,16759,5010,0
27277,2e+05,1,1,1,30,4,4,4,4,4,4,44411,45379,45858,45781,47401,40536,2000,1500,1000,2540,2000,0,1
27278,20000,1,4,4,44,1,4,4,4,0,0,18330,17743,20346,19597,19086,16755,0,3208,0,600,453,138,0
27279,360000,1,1,1,41,-4,-4,-4,-4,-4,-4,316,736,2178,316,1814,1510,736,2178,316,1814,1510,485,1
27280,1e+05,1,4,1,39,0,0,-4,-4,-4,-4,91300,0,0,0,0,0,0,0,0,0,0,0,0
27281,180000,1,4,1,37,0,0,0,0,0,0,102937,104598,85805,87464,89164,91609,5000,4100,4010,4000,4000,4000,0
27284,380000,1,1,1,46,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
27283,50000,1,3,1,28,0,0,0,0,0,0,49468,49896,51057,49496,50688,50517,1900,2004,1900,2001,2200,2001,0
27284,2e+05,1,1,4,34,0,0,0,0,0,0,141634,145060,148817,154033,155435,151806,5700,6000,7600,5421,5400,5316,0
27285,2e+05,1,1,1,41,-1,-1,-1,-1,-1,-1,580,580,580,580,580,580,580,580,580,580,580,699,1
27286,280000,1,1,4,34,0,0,0,0,0,0,217798,202676,199490,181857,183324,177920,10050,10123,10001,6244,6315,7037,0
27287,2e+05,1,1,1,34,1,-4,-4,-1,0,0,0,0,0,41673,42314,36171,0,0,41673,1206,1444,618,0
27288,150000,1,1,4,30,0,0,0,0,0,0,201864,121338,146685,137993,90715,92759,13230,31280,5979,7760,6000,260000,0
27289,360000,1,4,1,31,0,0,0,0,0,0,359491,354964,276310,196654,186281,177587,14108,11100,6994,7000,6374,5845,1
27290,230000,1,1,1,35,-4,-4,-4,-4,-4,-4,394,4106,2564,6245,394,987,4114,2566,6286,394,989,3129,0
27291,240000,1,4,3,35,0,0,0,0,0,0,18394,16427,16475,14648,9384,8171,1505,1327,1500,500,500,2000,0
27294,420000,1,1,1,40,-1,-1,-1,4,4,-4,4110,-150,6254,6023,0,0,0,6404,20,0,0,0,0
27293,450000,1,1,1,37,-4,-4,-4,-4,-4,-4,16666,16664,19428,2994,23787,41175,16664,19434,3005,23788,41214,36474,0
27294,10000,1,3,4,34,0,0,0,0,0,0,8820,8813,8464,9474,9716,9960,1100,2148,1158,400,400,400,0
27295,1e+05,1,4,1,30,0,0,0,0,0,-4,37218,33720,24666,10550,0,0,1641,1200,1000,0,0,0,0
27296,180000,1,1,1,45,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,1
27297,10000,1,3,4,43,0,0,0,0,0,0,9545,10443,7329,8343,8508,8686,1117,1125,2139,304,315,345,0
27298,20000,1,3,4,43,0,0,0,0,0,0,15921,16930,17954,18966,19404,19964,1280,1304,1316,754,931,463,1
27299,50000,1,1,4,34,0,0,4,3,4,4,15068,18303,20107,19496,18885,20581,3500,2400,0,0,2000,0,1
27300,250000,1,1,4,34,-1,-1,-1,-1,-1,-1,55741,74048,29381,56374,34020,4575,74081,29403,56694,34055,4575,0,0
27301,150000,1,4,1,48,0,0,0,0,0,0,118610,121098,123460,66904,68230,69661,4955,4947,3818,2444,2530,2538,0
27304,30000,1,4,4,30,0,0,0,0,-1,0,29993,29890,28561,-229,23930,26655,1856,1000,1698,24860,3500,3000,0
27303,5e+05,1,1,1,31,0,0,0,0,0,0,400780,408984,373137,316654,324049,294926,30000,25025,20000,15010,20000,0,0
27304,120000,1,1,4,31,0,0,0,0,0,0,64670,68574,71849,74974,83137,51377,5000,5000,5000,10000,5000,5000,0
27305,2e+05,1,1,4,31,-4,-4,-4,-4,-1,0,15321,1199,933,21227,55274,58587,5006,938,21380,58007,51413,7738,0
27306,340000,1,3,1,44,0,0,0,0,0,0,109424,111606,111704,110578,109934,111127,4034,4117,4199,4103,3900,3384,0
27307,20000,1,4,4,44,0,-1,-1,0,0,0,19696,203,19378,19961,19964,19981,203,20710,1305,696,714,860,0
27308,20000,1,4,1,37,0,0,0,0,0,0,11551,9181,7266,11284,3303,2350,1104,2100,1000,134,47,0,0
27309,20000,1,3,4,33,1,4,4,4,4,4,16247,15689,18417,17804,19543,18444,0,3000,0,2000,0,1000,0
27310,220000,1,1,4,34,0,0,-1,-1,-1,0,14588,6689,4664,9530,118206,112206,5021,4674,9530,120000,0,0,0
27311,20000,1,4,1,34,0,0,0,0,0,0,2799,2164,1854,3296,3435,4435,2005,1200,1500,300,1000,95,0
27314,280000,1,4,1,30,-1,3,4,-1,-1,-1,654,654,326,476,2484,-101,0,0,476,2484,101,326,0
27313,4e+05,1,1,1,49,-1,-1,-1,-1,-4,-4,38810,58265,49415,0,0,0,58265,49415,0,0,0,0,0
27314,310000,1,1,4,45,0,0,0,0,0,0,313268,278821,283847,290135,293350,300623,10010,11500,11015,11000,12000,23035,0
27315,30000,1,1,1,37,0,0,0,0,0,0,29104,30606,30416,28165,28654,29083,2000,2000,2003,2000,1000,404,1
27316,80000,1,4,4,38,0,0,0,0,0,0,73171,76815,64814,66796,41624,46004,5000,4000,4000,2000,5000,1588,0
27317,10000,1,5,4,44,0,0,0,0,0,0,8958,8774,9461,9457,9650,7500,1147,1224,1000,193,150,0,0
27318,70000,1,3,3,47,0,0,0,0,0,0,67938,64248,59258,47176,46157,44981,2314,2060,1800,1700,1634,2000,0
27319,390000,1,1,4,37,-4,-4,-4,-4,-4,-4,0,0,0,0,0,4794,0,0,0,0,4794,490,0
27320,340000,1,3,1,43,0,0,4,4,0,0,251135,268949,283400,277335,282890,304280,22000,20251,0,10176,26000,12000,0
27321,180000,1,1,1,41,1,4,4,4,4,0,114954,117567,119314,120884,117450,120398,6000,5100,5000,0,5000,5000,1
27324,1e+05,1,1,1,31,0,0,0,0,0,0,30505,31509,32597,33520,28930,30478,1509,1597,1520,1500,2000,26715,1
27323,360000,1,4,4,37,-4,-4,-4,-4,-4,-4,880,22311,-447,-6146,13461,0,22311,26,0,25461,0,0,0
27324,50000,1,3,4,44,0,0,0,4,0,0,49911,50525,51463,49954,19584,19080,1764,4800,0,837,700,1000,0
27325,360000,1,4,4,33,0,0,-1,-1,0,0,60219,45680,30878,66017,83049,16775,22694,36063,67000,36545,0,0,0
27326,50000,1,4,4,39,0,0,0,0,0,0,26844,23540,16980,16908,17327,17895,2500,2010,1500,1000,1000,900,0
27327,150000,1,4,1,35,0,0,0,0,0,0,129564,125063,118843,137751,141330,146389,10076,10050,30000,5000,6088,5150,0
27328,20000,1,3,1,30,0,0,0,0,-1,0,19131,17834,18790,-27490,20001,17985,1500,1400,0,47700,700,1000,0
27329,150000,1,1,1,44,0,0,0,0,0,0,152375,122540,129558,131476,133223,136004,5005,10004,5018,10006,7007,6000,1
27330,50000,1,3,1,44,0,0,0,0,0,0,45220,46274,47330,48337,49298,50510,1800,1800,1800,1748,1990,2500,0
27331,5e+05,1,4,1,40,-1,-1,0,0,0,-1,1010,4684,8570,12074,9834,984,4684,5000,5000,5000,1000,600,0
27334,280000,1,4,1,39,-4,-4,-4,-4,-4,-4,1525,7391,5234,3316,2970,3978,7430,5234,3316,2970,3978,3258,0
27333,270000,1,4,1,49,0,0,0,4,0,0,157713,154413,166550,162244,126877,129903,7100,16000,7,5000,5000,5000,0
27334,110000,1,4,4,44,0,0,4,4,0,0,53113,57376,57876,56309,58359,109314,5150,2000,0,2800,54000,0,0
27335,280000,1,4,4,31,0,0,0,0,0,0,136798,129735,118249,115424,114694,113047,4528,4340,3994,3968,4068,3966,0
27336,2e+05,1,4,1,33,-1,-1,-1,-1,0,0,2104,998,846,12319,19206,17034,1003,848,12323,8026,3083,6424,0
27337,30000,1,4,4,37,4,4,4,0,0,0,25811,29066,28324,29251,15525,0,3700,0,1800,3925,0,0,1
27338,130000,1,3,1,44,0,0,0,0,0,0,124716,128924,131790,126031,99489,94724,6789,12206,6259,5105,3474,6004,0
